Pressure3pm,Temp3pm,WindSpeed3pm,Humidity3pm,WindDir3pm,RainTomorrow
1011.1,23.4,9.0,99.0,11,1
1008.5,32.4,20.0,35.0,6,1
1013.2,24.6,20.0,32.0,8,1
1018.9,28.1,13.0,21.0,14,0
1004.0,21.2,20.0,50.0,11,0
1013.2,28.0,17.0,51.0,14,0
1016.4,26.9,9.0,31.0,2,0
1007.6,27.2,15.0,40.0,12,0
1019.7,18.2,6.0,58.0,6,0
1021.8,21.4,13.0,14.0,13,0
1018.9,17.3,26.0,58.0,13,0
1016.0,25.7,17.0,27.0,13,0
1018.0,23.7,15.0,30.0,11,0
1025.1,18.4,28.0,66.0,9,0
1023.7,12.3,7.0,97.0,14,1
1005.0,25.7,26.0,20.0,4,0
1015.6,20.9,17.0,63.0,5,0
1024.6,24.8,13.0,63.0,6,0
1001.6,29.6,17.0,68.0,12,1
1021.1,20.5,17.0,42.0,2,0
1011.1,32.9,11.0,28.0,7,1
1016.7,20.6,7.0,45.0,13,0
1015.0,32.6,9.0,8.0,9,0
1021.9,25.0,6.0,27.0,11,0
1003.7,41.0,19.0,3.0,4,0
1013.0,22.1,7.0,37.0,12,0
1008.6,20.7,28.0,90.0,10,1
1024.3,16.7,15.0,70.0,13,0
1021.1,18.0,20.0,50.0,14,1
1025.1,22.8,15.0,63.0,11,0
1008.9,15.3,6.0,56.0,10,0
1027.2,14.7,9.0,69.0,5,1
1014.5,14.1,22.0,65.0,12,1
1015.8,27.0,11.0,34.0,11,0
1019.3,21.6,17.0,69.0,8,1
1013.6,24.7,19.0,71.0,3,0
1006.5,39.3,19.0,13.0,1,0
1026.2,19.9,15.0,74.0,6,0
1020.9,15.1,11.0,82.0,5,1
1022.3,20.8,17.0,64.0,6,0
1026.2,15.1,7.0,46.0,9,0
1014.6,21.5,15.0,74.0,7,0
1015.1,26.0,22.0,70.0,15,0
1029.3,17.0,6.0,61.0,2,0
1021.0,23.8,9.0,52.0,14,0
1020.6,23.9,13.0,44.0,15,0
1007.5,23.7,11.0,42.0,4,0
1010.9,24.3,20.0,64.0,3,0
1012.8,25.6,19.0,69.0,6,1
1022.1,11.3,28.0,52.0,10,0
1011.2,23.9,20.0,65.0,13,0
1015.7,25.2,11.0,37.0,10,0
1021.7,33.9,11.0,12.0,14,0
1019.1,12.0,35.0,40.0,10,0
1001.7,32.1,30.0,15.0,0,0
1010.4,34.0,24.0,30.0,8,1
1021.4,22.5,30.0,57.0,9,1
1019.9,18.2,13.0,40.0,5,0
1026.2,21.1,11.0,43.0,6,0
1016.3,17.3,17.0,66.0,11,1
1018.1,15.8,15.0,38.0,1,0
1017.8,13.6,33.0,58.0,1,0
1017.0,15.8,19.0,86.0,4,0
1008.2,26.8,37.0,63.0,15,0
1015.0,31.0,19.0,13.0,13,0
1020.9,24.6,9.0,25.0,5,0
1010.2,31.1,13.0,43.0,12,0
1021.1,14.5,31.0,66.0,13,1
1014.3,17.1,13.0,42.0,5,0
1010.2,29.9,24.0,39.0,4,0
1014.5,20.3,28.0,24.0,1,0
1012.7,24.3,19.0,64.0,15,0
1012.9,22.8,19.0,25.0,1,0
1024.9,18.2,9.0,68.0,2,0
1011.4,34.9,9.0,18.0,15,0
1019.8,31.7,9.0,49.0,14,0
1004.9,32.6,20.0,30.0,4,0
1013.3,26.6,15.0,46.0,5,0
1018.4,18.2,15.0,45.0,6,0
1012.7,12.5,26.0,52.0,1,0
1014.8,26.5,15.0,72.0,2,0
1014.0,28.4,22.0,45.0,10,0
1018.9,14.3,6.0,97.0,6,1
1019.7,18.2,9.0,48.0,0,0
1022.7,19.0,30.0,59.0,6,0
1011.3,28.1,11.0,28.0,2,1
1001.2,34.7,15.0,35.0,4,0
1014.3,26.1,9.0,35.0,5,0
1004.9,26.5,4.0,42.0,0,0
1019.0,20.8,19.0,52.0,3,1
1006.6,20.1,17.0,93.0,15,1
1004.6,27.7,13.0,60.0,7,0
1015.4,20.4,35.0,54.0,14,0
1015.8,19.4,6.0,95.0,6,1
1012.1,21.6,22.0,49.0,13,0
1029.4,16.7,7.0,42.0,15,0
1015.9,22.8,31.0,92.0,13,1
1025.9,19.5,15.0,38.0,13,0
1012.9,31.0,15.0,22.0,0,0
1003.9,33.0,28.0,28.0,3,0
1028.3,19.9,22.0,63.0,7,0
1026.3,13.7,9.0,56.0,2,0
1028.2,20.0,11.0,60.0,2,0
1013.3,21.3,19.0,42.0,6,0
1021.8,20.2,7.0,45.0,1,0
1017.2,13.1,15.0,49.0,4,0
1024.2,17.0,20.0,39.0,10,0
1017.3,17.6,30.0,46.0,1,0
1008.7,29.8,11.0,28.0,14,1
1021.7,16.7,20.0,59.0,9,0
1003.0,25.3,15.0,69.0,9,0
1002.3,35.7,13.0,32.0,3,1
1017.7,14.2,24.0,87.0,11,0
1019.1,17.0,22.0,54.0,6,0
1021.5,29.3,19.0,27.0,15,0
1019.6,21.3,13.0,41.0,4,0
1021.6,24.1,4.0,32.0,1,0
1015.7,19.2,20.0,50.0,13,0
1016.7,24.2,30.0,55.0,2,0
1007.3,15.5,26.0,62.0,1,0
1024.5,15.7,11.0,41.0,6,0
1025.7,14.0,22.0,67.0,9,1
1028.3,14.2,11.0,51.0,13,0
1017.4,22.4,9.0,85.0,13,1
1022.3,27.9,9.0,25.0,14,0
1016.6,33.8,22.0,22.0,6,0
1009.3,18.8,20.0,28.0,10,0
1012.7,26.6,15.0,62.0,2,0
1020.9,22.1,28.0,59.0,13,1
1020.7,15.8,24.0,37.0,10,0
1018.0,25.5,9.0,50.0,15,0
1017.2,18.6,17.0,67.0,1,0
1002.1,24.1,26.0,31.0,4,0
1011.4,15.4,28.0,72.0,10,1
1015.8,17.8,17.0,52.0,0,0
1016.2,19.4,11.0,65.0,12,0
1013.2,28.5,2.0,52.0,15,1
1014.1,15.7,15.0,59.0,4,1
1009.2,25.2,19.0,74.0,12,1
1005.2,29.9,22.0,33.0,14,0
1003.8,29.3,19.0,53.0,7,1
1013.6,27.6,9.0,32.0,7,0
1012.0,30.4,19.0,28.0,3,0
1016.4,24.2,11.0,44.0,5,0
1027.6,19.9,7.0,43.0,7,0
1005.3,27.5,26.0,30.0,12,0
1014.1,19.3,31.0,39.0,9,0
1024.2,23.3,7.0,48.0,11,0
1021.8,25.9,30.0,68.0,14,0
1021.0,19.7,28.0,72.0,13,0
1016.2,26.0,26.0,64.0,5,0
1004.5,38.7,22.0,25.0,12,1
1018.4,15.9,19.0,45.0,4,0
1014.6,28.3,6.0,35.0,3,0
1004.3,35.9,7.0,31.0,7,0
1012.2,22.4,35.0,53.0,2,1
1006.9,24.8,2.0,36.0,0,0
1009.2,17.3,7.0,63.0,15,0
1019.8,31.6,15.0,23.0,5,0
1017.8,18.8,28.0,57.0,10,0
1003.9,22.3,35.0,24.0,4,0
1019.9,22.0,11.0,61.0,7,0
1019.2,18.4,22.0,33.0,4,0
1009.8,31.3,24.0,12.0,1,0
1019.8,20.3,24.0,54.0,11,0
1009.6,28.1,44.0,58.0,14,0
1010.2,13.7,4.0,100.0,12,1
1010.2,27.6,24.0,73.0,15,0
1015.8,20.0,22.0,67.0,13,0
1021.6,21.4,37.0,67.0,13,1
1021.7,17.8,20.0,27.0,1,0
1014.9,17.4,28.0,62.0,9,1
1023.1,19.2,19.0,40.0,13,0
1013.6,29.3,7.0,15.0,10,0
1014.2,30.7,7.0,35.0,9,0
1014.8,32.1,11.0,23.0,13,1
1021.9,17.0,26.0,66.0,6,0
1015.3,25.1,33.0,66.0,14,0
1018.7,22.8,11.0,25.0,14,0
1017.8,19.8,24.0,63.0,11,0
1016.0,29.9,6.0,29.0,8,0
1013.2,18.8,22.0,71.0,0,0
1007.6,28.8,17.0,17.0,9,0
1012.8,35.1,20.0,18.0,0,0
1004.7,22.5,39.0,78.0,15,1
1020.8,13.8,20.0,53.0,0,0
1007.2,14.6,52.0,84.0,9,1
1011.0,17.9,30.0,97.0,6,1
1018.7,24.9,9.0,37.0,7,0
1020.7,21.1,22.0,40.0,13,0
1003.0,11.9,28.0,86.0,12,1
1011.4,25.5,19.0,54.0,5,0
1007.0,19.2,9.0,59.0,2,0
1012.3,23.9,15.0,64.0,9,0
1012.9,31.1,7.0,30.0,1,0
1013.2,26.9,17.0,51.0,15,0
1012.4,35.0,9.0,27.0,12,0
1023.0,17.9,17.0,85.0,12,1
1015.3,25.3,13.0,46.0,2,0
1013.3,17.2,13.0,32.0,10,0
1017.6,27.5,9.0,32.0,11,0
1009.9,30.9,20.0,27.0,2,0
1010.3,20.5,33.0,82.0,9,1
1007.0,25.7,20.0,27.0,9,0
1011.3,13.4,22.0,67.0,0,0
1005.2,15.9,17.0,90.0,8,1
1008.9,21.9,20.0,25.0,9,0
1007.8,19.2,26.0,81.0,15,0
996.5,27.0,37.0,22.0,0,0
1016.1,26.3,24.0,57.0,7,0
1025.3,21.7,11.0,11.0,6,0
1016.2,25.7,20.0,61.0,2,0
1005.7,25.4,20.0,68.0,15,1
1017.2,32.8,19.0,27.0,2,0
1014.9,30.7,13.0,27.0,7,0
1012.6,26.8,9.0,32.0,4,0
1023.5,18.7,24.0,76.0,15,0
1019.0,16.0,13.0,41.0,13,0
1020.0,16.8,11.0,46.0,13,0
1017.9,27.2,13.0,54.0,15,0
1010.3,19.8,13.0,71.0,2,1
1015.4,14.3,13.0,59.0,15,1
1016.0,19.1,46.0,69.0,5,1
1017.5,22.8,11.0,14.0,13,0
1020.2,12.3,13.0,45.0,15,1
1011.5,15.3,26.0,45.0,1,0
1024.7,20.8,17.0,71.0,2,0
1013.6,23.7,22.0,68.0,1,0
1019.5,20.5,17.0,20.0,3,0
1010.2,31.4,22.0,1.0,10,0
1022.1,28.5,19.0,60.0,2,0
1016.7,22.2,31.0,75.0,15,0
1025.9,22.0,19.0,81.0,13,1
1013.4,30.4,15.0,33.0,15,0
1007.2,21.3,19.0,71.0,2,0
1014.5,19.4,20.0,32.0,1,0
1024.3,17.0,11.0,62.0,6,0
1018.1,23.2,24.0,68.0,5,0
1012.0,24.5,30.0,22.0,10,0
1009.7,30.4,20.0,52.0,0,0
1015.6,23.0,20.0,35.0,3,1
1019.5,25.4,11.0,42.0,7,1
1017.3,24.1,17.0,87.0,9,0
1018.4,24.0,13.0,63.0,2,0
1018.0,24.7,24.0,68.0,15,0
1020.0,14.6,9.0,47.0,4,0
1007.0,28.0,19.0,27.0,12,1
1002.5,16.9,31.0,34.0,1,0
1006.2,16.2,17.0,81.0,4,0
1006.7,29.5,20.0,15.0,1,0
1009.1,21.6,30.0,40.0,1,0
1021.0,20.3,19.0,67.0,12,0
1007.7,22.3,24.0,25.0,0,0
1022.0,20.7,11.0,54.0,2,0
1007.8,27.2,20.0,72.0,2,1
1026.2,19.6,15.0,28.0,9,0
1021.5,12.3,9.0,73.0,10,0
1003.8,28.4,20.0,40.0,0,0
1014.9,19.4,13.0,48.0,3,0
1027.7,14.9,2.0,52.0,4,0
1024.9,18.5,7.0,56.0,6,0
1008.3,23.1,17.0,70.0,6,0
1017.8,21.5,31.0,75.0,13,0
1021.6,18.9,19.0,45.0,13,0
1012.3,23.1,28.0,17.0,4,0
1008.1,16.8,13.0,94.0,7,1
1002.5,26.6,30.0,77.0,14,0
1010.8,20.3,24.0,54.0,15,1
1020.9,14.5,9.0,63.0,11,0
1013.7,29.2,13.0,43.0,12,1
1009.7,18.2,4.0,84.0,5,1
1032.0,19.1,13.0,54.0,6,0
1030.4,15.8,15.0,68.0,13,0
1030.3,16.0,11.0,84.0,10,1
1005.6,40.7,24.0,17.0,8,0
1020.7,22.4,6.0,40.0,13,0
1031.3,21.9,17.0,53.0,2,0
1016.4,30.0,9.0,49.0,15,1
1005.1,16.8,15.0,66.0,1,0
1010.6,18.0,11.0,100.0,12,1
1015.8,26.5,17.0,20.0,9,0
1007.5,25.4,31.0,24.0,3,0
1022.8,17.6,15.0,54.0,6,0
1025.0,19.9,9.0,51.0,6,0
1018.8,18.3,35.0,61.0,13,1
1010.1,30.8,7.0,45.0,10,0
1007.3,18.2,13.0,62.0,9,0
1012.3,26.9,17.0,49.0,14,1
1023.6,20.4,17.0,59.0,7,0
1019.5,9.9,13.0,86.0,3,1
1016.6,24.4,15.0,69.0,7,0
1020.5,17.2,17.0,45.0,13,0
1022.3,25.0,20.0,11.0,10,0
1005.8,10.1,9.0,75.0,9,1
1025.5,22.1,17.0,39.0,6,0
1016.9,28.8,9.0,28.0,15,0
1011.2,35.9,19.0,17.0,3,0
1019.7,22.8,11.0,30.0,6,0
1007.4,36.6,6.0,23.0,7,0
1028.4,15.8,11.0,47.0,5,0
1018.1,19.3,20.0,59.0,0,1
1026.3,16.5,15.0,62.0,12,0
1004.7,18.2,7.0,83.0,10,1
1004.1,36.4,19.0,12.0,8,0
1015.3,21.7,15.0,40.0,8,0
1003.7,31.9,35.0,26.0,3,1
1019.7,20.9,9.0,37.0,13,0
1015.3,22.3,20.0,65.0,6,0
1030.0,15.4,9.0,34.0,11,0
1013.1,20.6,19.0,54.0,0,1
1026.8,14.1,6.0,55.0,2,0
1008.5,29.4,37.0,35.0,0,0
1013.3,21.9,9.0,71.0,6,0
1022.0,20.4,13.0,60.0,2,0
1019.6,25.0,13.0,27.0,13,0
1008.9,30.2,13.0,20.0,15,1
1001.2,18.0,41.0,70.0,10,0
1010.2,21.8,28.0,96.0,14,1
1013.8,8.6,4.0,89.0,15,1
1026.1,19.0,7.0,57.0,5,0
1003.7,32.4,26.0,25.0,10,0
1026.1,21.1,15.0,29.0,11,0
1014.1,12.3,6.0,100.0,5,1
1023.1,22.8,19.0,54.0,7,0
1013.5,16.3,15.0,70.0,14,1
1009.9,29.6,30.0,4.0,10,0
1014.9,23.8,11.0,50.0,4,0
1022.9,22.9,15.0,62.0,11,1
1009.3,25.2,4.0,80.0,2,0
1031.5,16.5,11.0,73.0,5,0
1012.2,35.7,20.0,21.0,15,0
1011.1,25.7,37.0,61.0,15,0
1005.6,25.7,33.0,15.0,3,0
1010.2,24.6,15.0,74.0,2,0
1013.1,18.3,26.0,32.0,8,0
1028.4,17.3,6.0,65.0,11,0
1019.9,20.8,15.0,45.0,11,0
1016.7,20.5,4.0,29.0,13,0
1017.9,14.9,11.0,54.0,3,0
1001.7,28.8,41.0,7.0,1,0
1007.9,14.6,35.0,94.0,10,1
1010.1,27.6,4.0,24.0,14,0
1008.1,23.2,43.0,74.0,14,0
1027.3,17.6,15.0,56.0,14,0
1018.0,24.1,30.0,82.0,13,0
1020.2,21.4,15.0,68.0,15,0
1014.7,23.2,39.0,63.0,15,0
1005.8,25.8,17.0,17.0,1,0
1013.2,25.2,24.0,67.0,7,1
1024.2,21.3,24.0,56.0,2,0
1022.9,13.9,15.0,33.0,1,0
1012.4,29.2,17.0,33.0,5,0
1019.1,20.7,13.0,36.0,12,0
1013.3,17.6,11.0,51.0,2,1
1010.3,33.0,13.0,37.0,12,0
1028.3,17.3,28.0,57.0,9,0
1008.5,42.2,17.0,12.0,0,0
1005.5,21.4,19.0,70.0,1,0
1012.7,16.9,9.0,53.0,14,0
1018.8,17.1,13.0,51.0,11,0
1029.0,16.8,15.0,27.0,9,0
1016.3,14.2,28.0,37.0,1,0
1021.8,15.6,11.0,68.0,2,1
1015.7,19.5,13.0,36.0,3,0
1015.2,36.2,11.0,25.0,11,0
1011.0,31.0,9.0,41.0,7,0
1005.5,23.5,43.0,28.0,0,1
1022.4,20.6,11.0,46.0,6,0
1020.2,13.7,19.0,52.0,3,0
1020.0,18.3,9.0,52.0,12,0
1026.0,16.4,6.0,58.0,11,0
1020.2,18.1,30.0,25.0,10,0
1017.7,26.4,11.0,29.0,11,0
1012.1,21.2,30.0,88.0,5,1
1013.1,32.8,13.0,32.0,5,0
1030.5,11.3,13.0,62.0,0,0
1019.5,16.2,15.0,43.0,4,0
1013.0,32.8,15.0,24.0,5,0
1016.1,26.0,9.0,43.0,6,0
1004.7,16.2,7.0,67.0,5,0
1008.8,26.6,7.0,59.0,15,0
1013.2,24.2,46.0,59.0,14,0
1016.7,22.0,13.0,64.0,2,0
1013.7,27.4,26.0,21.0,1,1
1011.9,31.1,9.0,47.0,14,0
1024.0,16.2,20.0,46.0,10,0
1015.2,23.5,30.0,69.0,15,0
1009.8,29.7,28.0,52.0,12,0
1016.3,23.3,15.0,48.0,1,0
1018.1,24.5,35.0,70.0,15,0
1018.2,20.5,17.0,28.0,0,0
1006.5,31.5,13.0,29.0,11,1
1018.4,21.7,22.0,68.0,5,0
1008.3,39.1,11.0,25.0,12,0
1012.2,28.9,24.0,43.0,2,0
1010.6,26.2,20.0,30.0,6,0
1012.2,10.9,22.0,71.0,4,1
1015.6,26.0,13.0,56.0,2,0
1018.4,23.9,13.0,34.0,10,0
1014.7,17.2,7.0,42.0,4,0
1009.4,23.3,28.0,87.0,13,1
1008.1,40.1,30.0,15.0,8,0
1012.1,30.7,15.0,18.0,5,0
1020.4,22.8,15.0,59.0,15,0
1020.4,16.6,15.0,56.0,15,0
1009.7,34.4,9.0,38.0,12,0
1017.5,26.2,6.0,26.0,4,0
1008.8,25.3,13.0,78.0,7,1
1018.9,22.0,11.0,40.0,7,0
1010.6,32.9,11.0,22.0,13,0
1010.0,25.8,19.0,42.0,15,0
1012.4,29.7,22.0,51.0,2,0
1008.6,37.3,9.0,9.0,2,0
1021.5,17.3,9.0,67.0,9,0
1011.1,18.5,35.0,72.0,15,0
1002.6,34.2,17.0,31.0,12,0
1026.5,14.7,22.0,64.0,5,0
1006.6,25.2,20.0,22.0,0,0
1015.7,14.4,9.0,92.0,2,1
1015.2,28.1,11.0,19.0,1,0
1015.6,24.8,15.0,64.0,15,0
1007.1,32.1,19.0,45.0,7,0
1014.4,24.5,20.0,52.0,12,1
1026.6,23.7,11.0,31.0,9,0
1013.2,25.3,24.0,13.0,9,0
1016.4,21.8,37.0,66.0,14,0
1017.2,33.2,19.0,27.0,8,1
1020.4,17.4,15.0,74.0,3,0
1012.7,32.3,28.0,14.0,10,0
1016.0,29.6,11.0,35.0,6,0
1024.6,16.9,9.0,67.0,11,0
1007.8,11.8,20.0,87.0,14,1
1016.4,22.2,26.0,32.0,1,0
1013.3,14.0,6.0,60.0,4,0
1021.9,19.0,17.0,53.0,13,0
1004.8,21.3,20.0,71.0,3,0
1023.3,14.6,22.0,38.0,10,0
1015.5,17.2,19.0,80.0,13,1
1020.0,11.9,30.0,48.0,10,0
1023.1,23.6,15.0,68.0,5,0
1015.8,27.8,17.0,39.0,5,0
1016.1,24.9,37.0,65.0,2,0
1006.4,27.3,30.0,32.0,10,0
1020.3,15.0,7.0,46.0,12,0
1009.7,30.7,19.0,34.0,12,1
1020.6,16.5,35.0,52.0,9,0
1023.7,17.9,6.0,36.0,12,0
1021.9,17.7,19.0,38.0,5,0
1012.6,35.8,20.0,12.0,6,0
1006.9,33.4,31.0,15.0,10,0
1014.6,30.0,9.0,25.0,13,0
1009.4,34.5,39.0,14.0,4,0
1007.8,23.0,24.0,73.0,14,0
1012.0,22.9,30.0,24.0,10,0
1013.8,21.1,7.0,49.0,11,0
1014.4,29.5,13.0,7.0,0,0
1002.8,28.9,4.0,66.0,15,1
1014.3,14.8,22.0,94.0,12,1
1011.0,14.6,19.0,42.0,1,0
1012.2,23.7,13.0,83.0,7,1
1012.2,18.7,13.0,32.0,0,0
1010.9,29.5,6.0,33.0,11,0
1021.4,22.2,19.0,46.0,15,0
1011.5,22.0,17.0,55.0,14,0
1011.1,22.1,30.0,86.0,15,1
1018.0,17.3,19.0,61.0,11,0
1010.0,30.3,9.0,33.0,15,0
1010.4,19.4,30.0,58.0,4,0
1003.7,32.9,30.0,20.0,0,0
1032.3,19.4,13.0,72.0,10,0
1016.6,23.0,15.0,61.0,12,0
1028.1,21.9,22.0,83.0,15,0
1015.7,27.6,24.0,27.0,12,0
1010.9,20.2,26.0,81.0,8,1
1010.9,22.7,17.0,77.0,7,0
1012.0,29.8,20.0,19.0,4,0
1017.2,27.9,20.0,22.0,10,0
1017.9,17.6,15.0,39.0,8,0
1026.1,18.3,13.0,30.0,5,0
1017.8,26.5,15.0,72.0,5,1
1026.1,17.5,19.0,40.0,13,0
1012.0,22.2,22.0,32.0,14,1
1010.0,25.4,9.0,27.0,11,0
1015.4,26.3,50.0,58.0,14,0
1013.8,21.1,20.0,63.0,0,0
1011.6,23.4,22.0,52.0,11,0
1003.1,19.3,28.0,77.0,14,0
1014.1,25.4,24.0,75.0,13,0
1014.0,26.7,26.0,78.0,15,0
1023.8,20.2,28.0,65.0,2,0
1013.9,26.2,15.0,32.0,8,0
1014.0,28.1,6.0,91.0,2,0
1013.5,25.3,13.0,46.0,6,0
1015.3,21.9,11.0,28.0,3,0
1008.2,27.4,17.0,51.0,0,0
1016.6,23.6,20.0,80.0,15,0
1022.4,17.7,13.0,81.0,0,0
1013.7,22.3,39.0,32.0,13,0
1017.7,21.3,20.0,80.0,13,0
1013.4,19.8,31.0,60.0,1,0
1030.2,13.1,7.0,65.0,5,0
1008.2,12.8,30.0,70.0,0,0
1008.2,22.8,13.0,83.0,11,0
1009.0,16.6,30.0,43.0,0,0
1021.4,27.1,19.0,72.0,5,1
1025.9,19.3,9.0,45.0,4,0
1016.2,19.2,26.0,55.0,13,0
1017.9,24.8,11.0,36.0,15,0
1017.6,19.3,22.0,36.0,4,0
1024.1,15.5,15.0,55.0,6,0
1015.8,16.8,19.0,36.0,4,0
997.7,31.1,31.0,43.0,8,1
1014.1,27.3,9.0,29.0,11,0
1015.8,19.9,37.0,83.0,15,0
1009.2,34.6,35.0,9.0,10,0
1018.6,31.8,13.0,35.0,2,0
1007.8,22.6,26.0,61.0,9,1
1015.8,30.1,28.0,14.0,0,0
1031.5,13.5,7.0,58.0,2,0
1026.0,17.1,11.0,24.0,9,0
1016.3,19.9,26.0,79.0,15,0
1015.2,24.1,22.0,74.0,5,0
1014.4,23.2,11.0,65.0,14,0
1007.7,35.2,30.0,13.0,10,1
1017.1,25.1,13.0,26.0,1,0
1016.5,19.1,13.0,36.0,1,0
1023.0,16.6,22.0,52.0,6,0
1024.0,20.3,30.0,68.0,2,0
1021.2,20.0,30.0,55.0,2,0
1008.7,18.0,26.0,44.0,1,0
1018.4,17.6,11.0,90.0,7,1
1007.9,23.9,17.0,91.0,14,1
1006.4,24.4,31.0,20.0,4,0
1013.2,17.5,13.0,37.0,10,0
1009.1,17.2,4.0,41.0,6,1
1011.4,22.4,20.0,50.0,6,0
1023.4,21.7,13.0,54.0,12,0
1028.0,18.9,15.0,34.0,11,0
1013.4,23.0,24.0,27.0,10,0
1012.2,12.3,20.0,55.0,1,0
1012.1,19.3,13.0,35.0,5,0
1026.7,26.6,13.0,18.0,6,0
1013.2,24.3,19.0,59.0,11,0
1016.8,28.1,11.0,36.0,10,0
1012.5,28.7,17.0,36.0,11,0
1027.6,14.0,17.0,40.0,9,0
1013.0,30.8,13.0,43.0,12,0
1017.9,18.7,20.0,36.0,4,0
1016.0,14.3,15.0,72.0,2,0
1014.7,28.0,19.0,51.0,7,0
1022.2,21.3,9.0,43.0,5,0
1016.3,28.3,19.0,23.0,12,0
1009.7,34.7,15.0,16.0,2,0
1018.8,20.1,33.0,100.0,9,1
1007.7,13.8,22.0,88.0,10,1
1013.5,25.8,15.0,76.0,15,0
1012.5,29.5,24.0,51.0,6,0
1014.1,19.3,13.0,42.0,3,0
1013.6,24.1,17.0,68.0,15,0
1016.0,14.5,11.0,63.0,1,0
1006.1,18.7,13.0,81.0,11,1
1020.2,17.6,13.0,49.0,11,0
1023.6,18.1,9.0,47.0,5,0
1024.3,16.5,7.0,54.0,13,0
1002.2,23.0,11.0,62.0,9,0
1013.5,19.2,15.0,46.0,11,0
1012.2,22.1,26.0,78.0,14,0
1022.8,17.5,20.0,43.0,13,0
1019.2,26.3,17.0,47.0,14,1
1032.5,18.1,6.0,52.0,1,0
1018.2,22.5,9.0,19.0,1,0
1006.4,25.9,33.0,22.0,4,0
1008.7,21.3,17.0,33.0,7,0
1013.7,31.0,6.0,22.0,5,0
1016.0,16.5,13.0,90.0,10,0
1007.1,28.8,28.0,65.0,14,1
1011.9,20.5,28.0,28.0,0,0
1022.4,14.1,9.0,40.0,10,0
1013.2,11.5,19.0,95.0,1,1
1018.2,28.1,13.0,26.0,10,0
1024.8,19.6,19.0,47.0,12,0
1018.8,25.9,19.0,69.0,7,0
1019.5,20.4,22.0,51.0,15,0
1005.6,24.7,11.0,20.0,10,0
1019.7,19.7,22.0,47.0,15,0
1020.0,20.0,11.0,76.0,11,1
1012.9,16.3,39.0,55.0,10,0
1021.5,21.6,20.0,24.0,10,0
1015.2,31.1,9.0,20.0,4,0
1029.8,14.9,13.0,33.0,6,0
1005.0,31.2,35.0,47.0,7,0
1023.2,12.8,11.0,100.0,10,1
1009.1,34.0,20.0,23.0,12,0
1013.8,15.4,17.0,65.0,15,0
1017.5,17.1,33.0,73.0,13,1
1013.8,22.7,6.0,83.0,7,0
1014.4,23.3,31.0,88.0,9,0
1015.7,21.5,15.0,45.0,1,0
1022.1,23.2,9.0,6.0,11,0
1010.0,25.8,26.0,77.0,13,0
1012.1,24.9,22.0,64.0,13,0
1027.9,23.2,9.0,38.0,5,0
1010.6,19.6,28.0,72.0,3,1
1007.9,31.0,13.0,12.0,5,0
1015.4,24.9,20.0,16.0,1,0
1017.5,18.8,26.0,67.0,9,0
1013.8,34.1,17.0,17.0,8,0
1005.6,26.1,20.0,64.0,2,0
1018.8,25.6,7.0,50.0,5,0
1022.1,20.3,11.0,39.0,14,1
1019.7,18.5,33.0,69.0,7,0
1026.5,14.6,54.0,79.0,13,1
1018.1,25.6,30.0,81.0,7,1
1025.8,17.0,15.0,70.0,5,1
1012.4,32.3,13.0,30.0,11,0
1015.3,20.4,20.0,47.0,5,0
1015.8,20.0,17.0,48.0,6,0
1017.1,22.3,33.0,76.0,15,1
1005.0,22.6,20.0,64.0,15,1
1011.4,23.3,13.0,44.0,5,0
1011.5,19.1,17.0,73.0,12,0
1012.6,13.4,9.0,72.0,5,0
1016.0,12.4,15.0,62.0,4,0
1014.5,24.9,11.0,81.0,2,0
1015.5,28.0,19.0,37.0,4,0
1021.6,17.9,6.0,100.0,1,0
1015.0,27.9,6.0,25.0,11,0
1014.1,17.5,9.0,76.0,12,1
1020.5,23.7,17.0,29.0,6,0
1020.6,20.2,19.0,48.0,12,0
1008.2,36.6,19.0,14.0,3,0
1013.6,20.1,19.0,70.0,11,0
1015.3,24.5,22.0,71.0,7,0
1023.8,23.5,11.0,45.0,7,0
1014.6,19.9,22.0,28.0,15,0
1011.7,40.8,15.0,6.0,12,0
1012.5,22.1,24.0,46.0,0,0
1018.5,25.0,17.0,9.0,12,0
1018.0,27.6,7.0,23.0,5,0
1012.6,19.3,35.0,51.0,14,0
1003.1,17.6,30.0,52.0,3,0
1031.5,19.9,2.0,51.0,4,0
1012.2,18.5,26.0,57.0,10,0
1003.0,13.0,33.0,90.0,1,1
1014.6,23.6,15.0,78.0,15,1
1015.2,36.7,17.0,17.0,15,0
1004.7,15.6,11.0,67.0,11,1
1014.7,31.1,13.0,22.0,8,0
1010.7,22.4,22.0,23.0,1,0
1018.2,25.3,9.0,74.0,6,0
1027.4,14.3,9.0,34.0,11,0
1010.4,30.0,9.0,19.0,2,0
1024.7,20.4,26.0,51.0,11,1
1023.2,21.8,20.0,52.0,11,0
1018.7,12.1,13.0,59.0,12,1
1020.5,16.1,17.0,62.0,5,0
1022.8,24.5,24.0,69.0,11,1
1015.6,33.4,17.0,31.0,6,0
1027.4,11.5,7.0,74.0,2,1
1011.7,16.5,15.0,71.0,15,1
1010.5,24.1,19.0,71.0,15,0
1011.1,19.2,28.0,55.0,1,1
1022.6,20.2,13.0,33.0,5,0
1003.7,35.5,17.0,18.0,12,0
